Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;MEC1205;01;2,00;60;41;L-2712;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;0830
BA;MEC1205;01;2,00;60;42;L-2712;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;0930
BA;MEC1205;01;2,00;60;43;L-2712;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;1030
BA;MEC1206;01;1,00;60;11;L-2712;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0830
BA;MEC1206;01;1,00;60;12;L-2712;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0930
BA;MEC1206;01;1,00;60;13;L-2712;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1030
BA;MEC1206;02;1,00;60;17;L-7660;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1445
BA;MEC1206;02;1,00;60;18;L-7660;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1545
BA;MEC1206;02;1,00;60;19;L-7660;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1645
BA;MEC1206;03;1,00;45;11;C-539.6;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0830
BA;MEC1206;03;1,00;45;12;C-539.6;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0930
BA;MEC1206;03;1,00;45;13;C-539.6;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1030
BA;MEC1206;04;1,00;77;55;A-410;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1245
BA;MEC1206;04;1,00;77;56;A-410;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1345
BA;MEC1206;04;1,00;77;57;A-410;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1445
BA;MEC1206;05;1,00;50;41;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;JEU;0830
BA;MEC1206;05;1,00;50;42;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;JEU;0930
BA;MEC1206;05;1,00;50;43;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;JEU;1030
BA;MEC1206;06;1,00;50;55;B-314;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1245
BA;MEC1206;06;1,00;50;56;B-314;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1345
BA;MEC1206;06;1,00;50;57;B-314;C;A;;T;HABILETES RELATIONNELLES;40;VEN;1445
BA;MEC1206;07;1,00;45;17;B-315;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1445
BA;MEC1206;07;1,00;45;18;B-315;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1545
BA;MEC1206;07;1,00;45;19;B-315;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1645
BA;MEC1206;08;1,00;50;11;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0830
BA;MEC1206;08;1,00;50;12;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;LUN;0930
BA;MEC1206;08;1,00;50;13;M-2101;C;A;;T;HABILETES RELATIONNELLES;40;LUN;1030
BA;MEC1210;01;3,00;186;15;A-416;C;H;;TLS;THERMODYNAMIQUE;150;LUN;1245
BA;MEC1210;01;3,00;186;16;A-416;C;H;;TLS;THERMODYNAMIQUE;150;LUN;1345
BA;MEC1210;01;3,00;186;34;A-416;C;H;;TLS;THERMODYNAMIQUE;150;MER;1130
BA;MEC1210;01;3,00;100;55;M-1020;L;H;;TLS;THERMODYNAMIQUE;75;VEN;1245
BA;MEC1210;01;3,00;100;56;M-1020;L;H;;TLS;THERMODYNAMIQUE;75;VEN;1345
BA;MEC1210;02;3,00;100;58;M-1420;L;H;;TLS;THERMODYNAMIQUE;75;VEN;1545
BA;MEC1210;02;3,00;100;59;M-1420;L;H;;TLS;THERMODYNAMIQUE;75;VEN;1645
BA;MEC1315;01;2,00;100;18;L-1720;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;LUN;1545
BA;MEC1315;01;2,00;100;19;L-1720;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;LUN;1645
BA;MEC1315;01;2,00;60;46;L-6626;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;1345
BA;MEC1315;01;2,00;60;47;L-6626;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;1445
BA;MEC1315;02;2,00;100;15;M-1410;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;LUN;1245
BA;MEC1315;02;2,00;100;16;M-1410;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;LUN;1345
BA;MEC1315;02;2,00;60;58;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;VEN;1545
BA;MEC1315;02;2,00;60;59;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;VEN;1645
BA;MEC1315;03;2,00;100;25;M-1410;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;MAR;1245
BA;MEC1315;03;2,00;100;26;M-1410;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;80;MAR;1345
BA;MEC1315;03;2,00;60;41;L-6624;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;0830
BA;MEC1315;03;2,00;60;42;L-6624;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;0930
BA;MEC1315;04;2,00;60;43;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;1030
BA;MEC1315;04;2,00;60;44;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;JEU;1130
BA;MEC1315;05;2,00;60;55;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;VEN;1245
BA;MEC1315;05;2,00;60;56;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;48;VEN;1345
BA;MEC1410;01;2,00;65;38;L-2708;C;H;;TL;STATIQUE;60;MER;1545
BA;MEC1410;01;2,00;65;39;L-2708;C;H;;TL;STATIQUE;60;MER;1645
BA;MEC1410;01;2,00;71;46;B-405;L;H;;TL;STATIQUE;60;JEU;1345
BA;MEC1410;01;2,00;71;47;B-405;L;H;;TL;STATIQUE;60;JEU;1445
BA;MEC1410;02;2,00;65;25;L-2710;C;H;;TL;STATIQUE;60;MAR;1245
BA;MEC1410;02;2,00;65;26;L-2710;C;H;;TL;STATIQUE;60;MAR;1345
BA;MEC1410;02;2,00;65;58;L-2708;L;H;;TL;STATIQUE;60;VEN;1545
BA;MEC1410;02;2,00;65;59;L-2708;L;H;;TL;STATIQUE;60;VEN;1645
BA;MEC1410;03;2,00;98;28;B-311;C;H;;TL;STATIQUE;60;MAR;1545
BA;MEC1410;03;2,00;98;29;B-311;C;H;;TL;STATIQUE;60;MAR;1645
BA;MEC1410;03;2,00;70;46;M-2201;L;H;;TL;STATIQUE;60;JEU;1345
BA;MEC1410;03;2,00;70;47;M-2201;L;H;;TL;STATIQUE;60;JEU;1445
BA;MEC1410;04;2,00;65;28;L-2710;C;H;;TL;STATIQUE;60;MAR;1545
BA;MEC1410;04;2,00;65;29;L-2710;C;H;;TL;STATIQUE;60;MAR;1645
BA;MEC1410;04;2,00;70;51;M-2203;L;H;;TL;STATIQUE;60;VEN;0830
BA;MEC1410;04;2,00;70;52;M-2203;L;H;;TL;STATIQUE;60;VEN;0930
BA;MEC1410;05;2,00;100;35;M-1020;C;H;;TL;STATIQUE;60;MER;1245
BA;MEC1410;05;2,00;100;36;M-1020;C;H;;TL;STATIQUE;60;MER;1345
BA;MEC1410;05;2,00;70;55;M-2203;L;H;;TL;STATIQUE;60;VEN;1245
BA;MEC1410;05;2,00;70;56;M-2203;L;H;;TL;STATIQUE;60;VEN;1345
BA;MEC1410;06;2,00;70;15;B-543;C;H;;TL;STATIQUE;60;LUN;1245
BA;MEC1410;06;2,00;70;16;B-543;C;H;;TL;STATIQUE;60;LUN;1345
BA;MEC1410;06;2,00;70;21;A-622;L;H;;TL;STATIQUE;60;MAR;0830
BA;MEC1410;06;2,00;70;22;A-622;L;H;;TL;STATIQUE;60;MAR;0930
BA;MEC1410;07;2,00;71;38;B-405;C;H;;TL;STATIQUE;60;MER;1545
BA;MEC1410;07;2,00;71;39;B-405;C;H;;TL;STATIQUE;60;MER;1645
BA;MEC1410;07;2,00;65;58;L-2710;L;H;;TL;STATIQUE;60;VEN;1545
BA;MEC1410;07;2,00;65;59;L-2710;L;H;;TL;STATIQUE;60;VEN;1645
BA;MEC1410;08;2,00;70;38;M-2203;C;H;;TL;STATIQUE;60;MER;1545
BA;MEC1410;08;2,00;70;39;M-2203;C;H;;TL;STATIQUE;60;MER;1645
BA;MEC1410;08;2,00;102;48;B-418;L;H;;TL;STATIQUE;60;JEU;1545
BA;MEC1410;08;2,00;102;49;B-418;L;H;;TL;STATIQUE;60;JEU;1645
BA;MEC1410;09;2,00;77;28;A-410;C;H;;TL;STATIQUE;60;MAR;1545
BA;MEC1410;09;2,00;77;29;A-410;C;H;;TL;STATIQUE;60;MAR;1645
BA;MEC1410;09;2,00;70;31;M-2204;L;H;;TL;STATIQUE;60;MER;0830
BA;MEC1410;09;2,00;70;32;M-2204;L;H;;TL;STATIQUE;60;MER;0930
BA;MEC1420;01;3,00;150;11;M-1010;C;H;;TL;RESISTANCE DES MATERIAUX I;115;LUN;0830
BA;MEC1420;01;3,00;150;12;M-1010;C;H;;TL;RESISTANCE DES MATERIAUX I;115;LUN;0930
BA;MEC1420;01;3,00;150;51;M-1010;C;H;;TL;RESISTANCE DES MATERIAUX I;115;VEN;0830
BA;MEC1420;01;3,00;150;52;M-1010;C;H;;TL;RESISTANCE DES MATERIAUX I;115;VEN;0930
BA;MEC1420;01;3,00;150;13;M-1010;L;H;;TL;RESISTANCE DES MATERIAUX I;115;LUN;1030
BA;MEC1510;01;3,00;65;17;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;1445
BA;MEC1510;01;3,00;65;18;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;1545
BA;MEC1510;01;3,00;65;19;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;1645
BA;MEC1510;01;3,00;60;25;L-6659;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1245
BA;MEC1510;01;3,00;60;26;L-6659;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1345
BA;MEC1510;01;3,00;60;27;L-6659;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1445
BA;MEC1510;02;3,00;70;27;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1445
BA;MEC1510;02;3,00;70;28;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1545
BA;MEC1510;02;3,00;70;29;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1645
BA;MEC1510;02;3,00;60;47;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;1445
BA;MEC1510;02;3,00;60;48;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;1545
BA;MEC1510;02;3,00;60;49;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;1645
BA;MEC1510;03;3,00;65;27;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1445
BA;MEC1510;03;3,00;65;28;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1545
BA;MEC1510;03;3,00;65;29;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1645
BA;MEC1510;03;3,00;60;31;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;0830
BA;MEC1510;03;3,00;60;32;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;0930
BA;MEC1510;03;3,00;60;33;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;1030
BA;MEC1510;04;3,00;65;11;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;0830
BA;MEC1510;04;3,00;65;12;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;0930
BA;MEC1510;04;3,00;65;13;L-2710;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;1030
BA;MEC1510;04;3,00;60;21;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;0830
BA;MEC1510;04;3,00;60;22;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;0930
BA;MEC1510;04;3,00;60;23;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1030
BA;MEC1510;05;3,00;70;2B1;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1830
BA;MEC1510;05;3,00;70;2C1;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1930
BA;MEC1510;05;3,00;70;2D1;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;2030
BA;MEC1510;05;3,00;60;4B1;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;1830
BA;MEC1510;05;3,00;60;4C1;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;1930
BA;MEC1510;05;3,00;60;4D1;L-6624;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;JEU;2030
BA;MEC1510;06;3,00;65;11;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;0830
BA;MEC1510;06;3,00;65;12;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;0930
BA;MEC1510;06;3,00;65;13;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;LUN;1030
BA;MEC1510;06;3,00;80;31;L-6613;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;0830
BA;MEC1510;06;3,00;80;32;L-6613;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;0930
BA;MEC1510;06;3,00;80;33;L-6613;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;1030
BA;MEC1510;07;3,00;70;21;M-2004;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;0830
BA;MEC1510;07;3,00;70;22;M-2004;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;0930
BA;MEC1510;07;3,00;70;23;M-2004;C;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MAR;1030
BA;MEC1510;07;3,00;60;35;L-6616;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;1245
BA;MEC1510;07;3,00;60;36;L-6616;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;1345
BA;MEC1510;07;3,00;60;37;L-6616;L;H;;TL;MODEL. SYSTEMES MECANIQUES;55;MER;1445
BA;MEC1515;01;2,00;70;11;M-2004;C;H;;TL;DAO EN INGENIERIE;50;LUN;0830
